ID,oldID,fecha,intensidad,ocupacion,vmed,periodo_integracion,KM,densidad,Hora
6656,PM10441,2015-08-04 21:30,2800.0,8.0,93.0,15,4.4,30.107526881720432,21.3
6661,PM10471,2015-08-04 21:30,2760.0,7.0,91.0,15,4.7,30.32967032967033,21.3
3818,PM10501,2015-08-04 21:30,2797.0,7.0,89.0,15,5.0,31.426966292134832,21.3
3820,PM10561,2015-08-04 21:30,4176.0,12.0,86.0,15,5.6,48.55813953488372,21.3
6676,PM10981,2015-08-04 21:30,4079.0,11.0,82.0,15,9.8,49.74390243902439,21.3
6679,PM11071,2015-08-04 21:30,4560.0,9.0,88.0,15,10.7,51.81818181818182,21.3
6680,PM11101,2015-08-04 21:30,2700.0,10.0,79.0,15,11.0,34.177215189873415,21.3
6683,PM11161,2015-08-04 21:30,3403.0,9.0,81.0,15,11.6,42.01234567901235,21.3
6685,PM11201,2015-08-04 21:30,3556.0,8.0,80.0,15,12.0,44.45,21.3
6687,PM11301,2015-08-04 21:30,2056.0,9.0,78.0,15,13.0,26.358974358974358,21.3
6689,PM11981,2015-08-04 21:30,2191.0,6.0,76.0,15,19.8,28.82894736842105,21.3
6698,PM12571,2015-08-04 21:30,716.0,3.0,80.0,15,25.7,8.95,21.3
6699,PM12641,2015-08-04 21:30,980.0,4.0,89.0,15,26.4,11.01123595505618,21.3
6700,PM12721,2015-08-04 21:30,1088.0,2.0,89.0,15,27.2,12.224719101123595,21.3
3801,PM12781,2015-08-04 21:30,1024.0,11.0,94.0,15,27.8,10.893617021276595,21.3
6914,PM12851,2015-08-04 21:30,1138.0,8.0,75.0,15,28.5,15.173333333333334,21.3
6702,PM12921,2015-08-04 21:30,1408.0,12.0,53.0,15,29.2,26.566037735849058,21.3
3510,PM12961,2015-08-04 21:30,1596.0,7.0,55.0,15,29.6,29.01818181818182,21.3
6703,PM12981,2015-08-04 21:30,1476.0,10.0,56.0,15,29.8,26.357142857142858,21.3
6704,PM13011,2015-08-04 21:30,1144.0,8.0,63.0,15,30.1,18.158730158730158,21.3
6706,PM13041,2015-08-04 21:30,1024.0,16.0,66.0,15,30.4,15.515151515151516,21.3
6708,PM13101,2015-08-04 21:30,1676.0,7.0,72.0,15,31.0,23.27777777777778,21.3
6711,PM13181,2015-08-04 21:30,1281.0,6.0,75.0,15,31.8,17.08,21.3
7130,PM13211,2015-08-04 21:30,1180.0,5.0,67.0,15,32.1,17.611940298507463,21.3
7013,PM13221,2015-08-04 21:30,332.0,5.0,61.0,15,32.2,5.442622950819672,21.3
6644,PM10141,2015-08-04 21:45,2515.0,6.0,91.0,15,1.4,27.63736263736264,21.45
6646,PM10211,2015-08-04 21:45,2320.0,5.0,92.0,15,2.1,25.217391304347824,21.45
6648,PM10241,2015-08-04 21:45,2352.0,5.0,94.0,15,2.4,25.02127659574468,21.45
6650,PM10341,2015-08-04 21:45,2684.0,6.0,89.0,15,3.4,30.15730337078652,21.45
6654,PM10401,2015-08-04 21:45,2996.0,5.0,90.0,15,4.0,33.28888888888889,21.45
6656,PM10441,2015-08-04 21:45,2588.0,6.0,91.0,15,4.4,28.439560439560438,21.45
6639,PM10001,2015-08-04 21:45,2361.0,8.0,81.0,15,0.0,29.14814814814815,21.45
6642,PM10091,2015-08-04 21:45,0.0,0.0,0.0,15,0.9,,21.45
6661,PM10471,2015-08-04 21:45,2524.0,6.0,89.0,15,4.7,28.359550561797754,21.45
3818,PM10501,2015-08-04 21:45,2552.0,7.0,88.0,15,5.0,29.0,21.45
3820,PM10561,2015-08-04 21:45,3436.0,10.0,86.0,15,5.6,39.95348837209303,21.45
3816,PM10901,2015-08-04 21:45,2364.0,7.0,84.0,15,9.0,28.142857142857142,21.45
6672,PM10941,2015-08-04 21:45,2400.0,7.0,87.0,15,9.4,27.586206896551722,21.45
6676,PM10981,2015-08-04 21:45,3560.0,9.0,84.0,15,9.8,42.38095238095238,21.45
6679,PM11071,2015-08-04 21:45,3947.0,8.0,89.0,15,10.7,44.348314606741575,21.45
6680,PM11101,2015-08-04 21:45,2369.0,9.0,79.0,15,11.0,29.9873417721519,21.45
6683,PM11161,2015-08-04 21:45,3148.0,9.0,83.0,15,11.6,37.9277108433735,21.45
6685,PM11201,2015-08-04 21:45,3252.0,8.0,81.0,15,12.0,40.148148148148145,21.45
6687,PM11301,2015-08-04 21:45,1920.0,9.0,77.0,15,13.0,24.935064935064936,21.45
6689,PM11981,2015-08-04 21:45,1964.0,6.0,75.0,15,19.8,26.186666666666667,21.45
6690,PM12061,2015-08-04 21:45,1776.0,6.0,83.0,15,20.6,21.397590361445783,21.45
6691,PM12121,2015-08-04 21:45,1356.0,4.0,85.0,15,21.2,15.952941176470588,21.45
6692,PM12211,2015-08-04 21:45,1448.0,3.0,86.0,15,22.1,16.837209302325583,21.45
6693,PM12241,2015-08-04 21:45,1520.0,3.0,82.0,15,22.4,18.536585365853657,21.45
6694,PM12331,2015-08-04 21:45,935.0,2.0,88.0,15,23.3,10625,21.45
6695,PM12391,2015-08-04 21:45,1308.0,3.0,93.0,15,23.9,14.064516129032258,21.45
6696,PM12471,2015-08-04 21:45,1236.0,2.0,89.0,15,24.7,13.887640449438202,21.45
6698,PM12571,2015-08-04 21:45,576.0,3.0,81.0,15,25.7,7.111111111111111,21.45
6699,PM12641,2015-08-04 21:45,824.0,4.0,90.0,15,26.4,9.155555555555555,21.45
6700,PM12721,2015-08-04 21:45,856.0,2.0,91.0,15,27.2,9.406593406593407,21.45
3801,PM12781,2015-08-04 21:45,897.0,5.0,94.0,15,27.8,9.542553191489361,21.45
6914,PM12851,2015-08-04 21:45,964.0,6.0,75.0,15,28.5,12.853333333333333,21.45
6702,PM12921,2015-08-04 21:45,1203.0,9.0,52.0,15,29.2,23.134615384615383,21.45
3510,PM12961,2015-08-04 21:45,1376.0,6.0,55.0,15,29.6,25.01818181818182,21.45
6703,PM12981,2015-08-04 21:45,1264.0,10.0,56.0,15,29.8,22.571428571428573,21.45
6704,PM13011,2015-08-04 21:45,1036.0,8.0,60.0,15,30.1,17.266666666666666,21.45
6706,PM13041,2015-08-04 21:45,952.0,15.0,65.0,15,30.4,14.646153846153846,21.45
6708,PM13101,2015-08-04 21:45,1472.0,7.0,71.0,15,31.0,20.732394366197184,21.45
6711,PM13181,2015-08-04 21:45,1280.0,5.0,74.0,15,31.8,17.2972972972973,21.45
7130,PM13211,2015-08-04 21:45,1176.0,6.0,64.0,15,32.1,18375,21.45
7013,PM13221,2015-08-04 21:45,376.0,5.0,57.0,15,32.2,6.5964912280701755,21.45
3816,PM10901,2015-08-04 22:00,2408.0,6.0,84.0,15,9.0,28.666666666666668,22.0
6672,PM10941,2015-08-04 22:00,2409.0,6.0,87.0,15,9.4,27.689655172413794,22.0
6676,PM10981,2015-08-04 22:00,3436.0,9.0,82.0,15,9.8,41.90243902439025,22.0
6679,PM11071,2015-08-04 22:00,3820.0,8.0,88.0,15,10.7,43.40909090909091,22.0
6680,PM11101,2015-08-04 22:00,2344.0,9.0,79.0,15,11.0,29.670886075949365,22.0
6708,PM13101,2015-08-04 22:00,1347.0,6.0,73.0,15,31.0,18.45205479452055,22.0
6711,PM13181,2015-08-04 22:00,1301.0,5.0,73.0,15,31.8,17.82191780821918,22.0
7130,PM13211,2015-08-04 22:00,1168.0,5.0,65.0,15,32.1,17.96923076923077,22.0
7013,PM13221,2015-08-04 22:00,312.0,4.0,71.0,15,32.2,4.394366197183099,22.0
6683,PM11161,2015-08-04 22:00,2984.0,8.0,83.0,15,11.6,35.95180722891566,22.0
6685,PM11201,2015-08-04 22:00,3048.0,7.0,81.0,15,12.0,37.629629629629626,22.0
6639,PM10001,2015-08-04 23:15,1060.0,2.0,82.0,15,0.0,12.926829268292684,23.15
6642,PM10091,2015-08-04 23:15,0.0,0.0,0.0,15,0.9,,23.15
6644,PM10141,2015-08-04 23:15,1088.0,3.0,71.0,15,1.4,15.32394366197183,23.15
6646,PM10211,2015-08-04 23:15,1032.0,3.0,90.0,15,2.1,11.466666666666667,23.15
6648,PM10241,2015-08-04 23:15,996.0,2.0,98.0,15,2.4,10.16326530612245,23.15
6650,PM10341,2015-08-04 23:15,1344.0,3.0,90.0,15,3.4,14.933333333333334,23.15
6654,PM10401,2015-08-04 23:15,1488.0,2.0,91.0,15,4.0,16.35164835164835,23.15
6656,PM10441,2015-08-04 23:15,1324.0,3.0,93.0,15,4.4,14.236559139784946,23.15
6661,PM10471,2015-08-04 23:15,1341.0,3.0,90.0,15,4.7,14.9,23.15
3818,PM10501,2015-08-04 23:15,1380.0,3.0,89.0,15,5.0,15.50561797752809,23.15
3820,PM10561,2015-08-04 23:15,2056.0,6.0,89.0,15,5.6,23.10112359550562,23.15
3816,PM10901,2015-08-04 23:15,1676.0,3.0,87.0,15,9.0,19.264367816091955,23.15
6672,PM10941,2015-08-04 23:15,1692.0,4.0,89.0,15,9.4,19.01123595505618,23.15
6676,PM10981,2015-08-04 23:15,2407.0,5.0,86.0,15,9.8,27.988372093023255,23.15
6679,PM11071,2015-08-04 23:15,2544.0,5.0,90.0,15,10.7,28.266666666666666,23.15
6680,PM11101,2015-08-04 23:15,1469.0,6.0,80.0,15,11.0,18.3625,23.15
6683,PM11161,2015-08-04 23:15,1780.0,5.0,88.0,15,11.6,20.227272727272727,23.15
6685,PM11201,2015-08-04 23:15,1692.0,4.0,80.0,15,12.0,21.15,23.15
6687,PM11301,2015-08-04 23:15,1092.0,4.0,84.0,15,13.0,13.0,23.15
6689,PM11981,2015-08-04 23:15,1092.0,2.0,78.0,15,19.8,14.0,23.15
6690,PM12061,2015-08-04 23:15,959.0,2.0,81.0,15,20.6,11.839506172839506,23.15
6691,PM12121,2015-08-04 23:15,776.0,1.0,85.0,15,21.2,9.129411764705882,23.15
6692,PM12211,2015-08-04 23:15,920.0,1.0,86.0,15,22.1,10.69767441860465,23.15
6693,PM12241,2015-08-04 23:15,940.0,2.0,74.0,15,22.4,12.702702702702704,23.15
6694,PM12331,2015-08-04 23:15,900.0,2.0,85.0,15,23.3,10.588235294117647,23.15
6695,PM12391,2015-08-04 23:15,1131.0,2.0,89.0,15,23.9,12.707865168539326,23.15
6696,PM12471,2015-08-04 23:15,976.0,1.0,82.0,15,24.7,11.902439024390244,23.15
6698,PM12571,2015-08-04 23:15,588.0,3.0,79.0,15,25.7,7.443037974683544,23.15
6699,PM12641,2015-08-04 23:15,548.0,3.0,90.0,15,26.4,6.088888888888889,23.15
6700,PM12721,2015-08-04 23:15,556.0,1.0,91.0,15,27.2,6.1098901098901095,23.15
3801,PM12781,2015-08-04 23:15,572.0,2.0,98.0,15,27.8,5.836734693877551,23.15
6914,PM12851,2015-08-04 23:15,564.0,5.0,76.0,15,28.5,7.421052631578948,23.15
6702,PM12921,2015-08-04 23:15,584.0,5.0,55.0,15,29.2,10.618181818181819,23.15
3510,PM12961,2015-08-04 23:15,619.0,3.0,61.0,15,29.6,10.147540983606557,23.15
6703,PM12981,2015-08-04 23:15,548.0,5.0,60.0,15,29.8,9.133333333333333,23.15
6704,PM13011,2015-08-04 23:15,443.0,4.0,62.0,15,30.1,7.145161290322581,23.15
6706,PM13041,2015-08-04 23:15,397.0,5.0,70.0,15,30.4,5.671428571428572,23.15
6708,PM13101,2015-08-04 23:15,692.0,3.0,75.0,15,31.0,9.226666666666667,23.15
6711,PM13181,2015-08-04 23:15,716.0,2.0,77.0,15,31.8,9.2987012987013,23.15
7130,PM13211,2015-08-04 23:15,624.0,3.0,66.0,15,32.1,9.454545454545455,23.15
7013,PM13221,2015-08-04 23:15,252.0,2.0,52.0,15,32.2,4.846153846153846,23.15
6691,PM12121,2015-08-04 23:30,697.0,1.0,86.0,15,21.2,8.104651162790697,23.3
6692,PM12211,2015-08-04 23:30,804.0,1.0,86.0,15,22.1,9.348837209302326,23.3
6693,PM12241,2015-08-04 23:30,855.0,2.0,75.0,15,22.4,11.4,23.3
6698,PM12571,2015-08-04 23:30,516.0,3.0,78.0,15,25.7,6.615384615384615,23.3
6695,PM12391,2015-08-04 23:30,1028.0,2.0,88.0,15,23.9,11.681818181818182,23.3
6696,PM12471,2015-08-04 23:30,964.0,2.0,85.0,15,24.7,11.341176470588236,23.3
6699,PM12641,2015-08-04 23:30,452.0,2.0,89.0,15,26.4,5.078651685393258,23.3
6700,PM12721,2015-08-04 23:30,480.0,1.0,89.0,15,27.2,5.393258426966292,23.3
3801,PM12781,2015-08-04 23:30,492.0,3.0,96.0,15,27.8,5125,23.3
6914,PM12851,2015-08-04 23:30,524.0,3.0,74.0,15,28.5,7.081081081081081,23.3
6702,PM12921,2015-08-04 23:30,560.0,5.0,53.0,15,29.2,10.566037735849056,23.3
3510,PM12961,2015-08-04 23:30,641.0,3.0,56.0,15,29.6,11.446428571428571,23.3
6703,PM12981,2015-08-04 23:30,620.0,5.0,57.0,15,29.8,10.87719298245614,23.3
6704,PM13011,2015-08-04 23:30,468.0,3.0,62.0,15,30.1,7.548387096774194,23.3
6706,PM13041,2015-08-04 23:30,424.0,6.0,71.0,15,30.4,5.971830985915493,23.3
6680,PM11101,2015-08-04 23:30,1516.0,5.0,83.0,15,11.0,18.265060240963855,23.3
6683,PM11161,2015-08-04 23:30,1960.0,5.0,86.0,15,11.6,22.790697674418606,23.3
6685,PM11201,2015-08-04 23:30,1932.0,4.0,83.0,15,12.0,23.27710843373494,23.3
6687,PM11301,2015-08-04 23:30,1157.0,4.0,80.0,15,13.0,14.4625,23.3
6689,PM11981,2015-08-04 23:30,1000.0,3.0,77.0,15,19.8,12.987012987012987,23.3
6690,PM12061,2015-08-04 23:30,888.0,2.0,82.0,15,20.6,10.829268292682928,23.3
6694,PM12331,2015-08-04 23:30,875.0,2.0,81.0,15,23.3,10.802469135802468,23.3
6708,PM13101,2015-08-04 23:30,708.0,4.0,76.0,15,31.0,9.31578947368421,23.3
6711,PM13181,2015-08-04 23:30,609.0,2.0,78.0,15,31.8,7.8076923076923075,23.3
6654,PM10401,2015-08-04 23:30,1308.0,3.0,92.0,15,4.0,14.217391304347826,23.3
6656,PM10441,2015-08-04 23:30,1188.0,3.0,95.0,15,4.4,12.505263157894737,23.3
6661,PM10471,2015-08-04 23:30,1164.0,3.0,92.0,15,4.7,12.652173913043478,23.3
3818,PM10501,2015-08-04 23:30,1180.0,3.0,89.0,15,5.0,13.258426966292134,23.3
3816,PM10901,2015-08-04 23:30,1448.0,4.0,86.0,15,9.0,16.837209302325583,23.3
6672,PM10941,2015-08-04 23:30,1508.0,4.0,89.0,15,9.4,16.9438202247191,23.3
6676,PM10981,2015-08-04 23:30,2052.0,5.0,88.0,15,9.8,23.318181818181817,23.3
6679,PM11071,2015-08-04 23:30,2312.0,5.0,91.0,15,10.7,25.406593406593405,23.3
7130,PM13211,2015-08-04 23:30,484.0,3.0,67.0,15,32.1,7.223880597014926,23.3
7013,PM13221,2015-08-04 23:30,220.0,3.0,51.0,15,32.2,4.313725490196078,23.3
6639,PM10001,2015-08-04 23:30,1096.0,4.0,82.0,15,0.0,13.365853658536585,23.3
6642,PM10091,2015-08-04 23:30,0.0,0.0,0.0,15,0.9,,23.3
6644,PM10141,2015-08-04 23:30,969.0,3.0,65.0,15,1.4,14.907692307692308,23.3
6646,PM10211,2015-08-04 23:30,908.0,2.0,92.0,15,2.1,9.869565217391305,23.3
6648,PM10241,2015-08-04 23:30,928.0,2.0,98.0,15,2.4,9.46938775510204,23.3
6650,PM10341,2015-08-04 23:30,1116.0,3.0,91.0,15,3.4,12.263736263736265,23.3
3820,PM10561,2015-08-04 23:30,1719.0,5.0,90.0,15,5.6,19.1,23.3
6676,PM10981,2015-08-04 22:30,3108.0,9.0,84.0,15,9.8,37.0,22.3
6679,PM11071,2015-08-04 22:30,3587.0,8.0,87.0,15,10.7,41.229885057471265,22.3
6672,PM10941,2015-08-04 22:30,2047.0,4.0,88.0,15,9.4,23.261363636363637,22.3
6680,PM11101,2015-08-04 22:30,2208.0,8.0,77.0,15,11.0,28.675324675324674,22.3
3818,PM10501,2015-08-04 22:30,1783.0,4.0,88.0,15,5.0,20.261363636363637,22.3
3820,PM10561,2015-08-04 22:30,2647.0,8.0,87.0,15,5.6,30.42528735632184,22.3
6654,PM10401,2015-08-04 22:30,1849.0,4.0,91.0,15,4.0,20.318681318681318,22.3
6656,PM10441,2015-08-04 22:30,1732.0,4.0,93.0,15,4.4,18.623655913978496,22.3
6661,PM10471,2015-08-04 22:30,1672.0,5.0,91.0,15,4.7,18.373626373626372,22.3
6642,PM10091,2015-08-04 22:30,0.0,0.0,0.0,15,0.9,,22.3
6646,PM10211,2015-08-04 22:30,1164.0,3.0,93.0,15,2.1,12.516129032258064,22.3
6639,PM10001,2015-08-04 22:30,1773.0,16.0,54.0,15,0.0,32.833333333333336,22.3
6644,PM10141,2015-08-04 22:30,1240.0,4.0,73.0,15,1.4,16.986301369863014,22.3
6648,PM10241,2015-08-04 22:30,1117.0,3.0,100.0,15,2.4,11.17,22.3
6683,PM11161,2015-08-04 22:30,2805.0,9.0,84.0,15,11.6,33.392857142857146,22.3
6685,PM11201,2015-08-04 22:30,2880.0,7.0,81.0,15,12.0,35.55555555555556,22.3
6687,PM11301,2015-08-04 22:30,1691.0,8.0,76.0,15,13.0,22.25,22.3
6689,PM11981,2015-08-04 22:30,1627.0,5.0,77.0,15,19.8,21.12987012987013,22.3
6690,PM12061,2015-08-04 22:30,1472.0,7.0,85.0,15,20.6,17.31764705882353,22.3
6691,PM12121,2015-08-04 22:30,1173.0,3.0,85.0,15,21.2,13.8,22.3
6699,PM12641,2015-08-04 22:30,853.0,3.0,89.0,15,26.4,9.584269662921349,22.3
6700,PM12721,2015-08-04 22:30,839.0,1.0,89.0,15,27.2,9.426966292134832,22.3
3801,PM12781,2015-08-04 22:30,812.0,4.0,93.0,15,27.8,8.731182795698924,22.3
6914,PM12851,2015-08-04 22:30,856.0,10.0,75.0,15,28.5,11.413333333333334,22.3
6703,PM12981,2015-08-04 22:30,1104.0,9.0,54.0,15,29.8,20.444444444444443,22.3
6704,PM13011,2015-08-04 22:30,884.0,5.0,60.0,15,30.1,14.733333333333333,22.3
6706,PM13041,2015-08-04 22:30,693.0,9.0,72.0,15,30.4,9625,22.3
6708,PM13101,2015-08-04 22:30,1264.0,6.0,71.0,15,31.0,17.802816901408452,22.3
6698,PM12571,2015-08-04 22:45,676.0,3.0,78.0,15,25.7,8.666666666666666,22.45
6699,PM12641,2015-08-04 22:45,716.0,3.0,90.0,15,26.4,7.955555555555556,22.45
6642,PM10091,2015-08-04 22:45,0.0,0.0,0.0,15,0.9,,22.45
6644,PM10141,2015-08-04 22:45,989.0,4.0,71.0,15,1.4,13.929577464788732,22.45
6685,PM11201,2015-08-04 22:45,2360.0,5.0,82.0,15,12.0,28.78048780487805,22.45
6687,PM11301,2015-08-04 22:45,1388.0,6.0,79.0,15,13.0,17.569620253164558,22.45
6689,PM11981,2015-08-04 22:45,1351.0,4.0,76.0,15,19.8,17.776315789473685,22.45
6690,PM12061,2015-08-04 22:45,1000.0,11.0,83.0,15,20.6,12.048192771084338,22.45
6691,PM12121,2015-08-04 22:45,933.0,3.0,84.0,15,21.2,11.107142857142858,22.45
6692,PM12211,2015-08-04 22:45,1092.0,2.0,87.0,15,22.1,12.551724137931034,22.45
6693,PM12241,2015-08-04 22:45,1108.0,4.0,76.0,15,22.4,14.578947368421053,22.45
6694,PM12331,2015-08-04 22:45,1112.0,3.0,85.0,15,23.3,13.08235294117647,22.45
6695,PM12391,2015-08-04 22:45,1356.0,3.0,88.0,15,23.9,15.409090909090908,22.45
6650,PM10341,2015-08-04 22:45,1185.0,2.0,91.0,15,3.4,13.021978021978022,22.45
6654,PM10401,2015-08-04 22:45,1425.0,3.0,91.0,15,4.0,15.659340659340659,22.45
6656,PM10441,2015-08-04 22:45,1272.0,3.0,94.0,15,4.4,13.53191489361702,22.45
6672,PM10941,2015-08-04 22:45,1528.0,3.0,89.0,15,9.4,17.168539325842698,22.45
6639,PM10001,2015-08-04 22:45,916.0,27.0,32.0,15,0.0,28625,22.45
6646,PM10211,2015-08-04 22:45,903.0,2.0,92.0,15,2.1,9.815217391304348,22.45
6648,PM10241,2015-08-04 22:45,888.0,2.0,99.0,15,2.4,8.969696969696969,22.45
6661,PM10471,2015-08-04 22:45,1251.0,3.0,91.0,15,4.7,13.747252747252746,22.45
3818,PM10501,2015-08-04 22:45,1240.0,3.0,88.0,15,5.0,14.090909090909092,22.45
3820,PM10561,2015-08-04 22:45,1849.0,5.0,88.0,15,5.6,21.011363636363637,22.45
3816,PM10901,2015-08-04 22:45,1492.0,3.0,88.0,15,9.0,16.954545454545453,22.45
6676,PM10981,2015-08-04 22:45,2436.0,6.0,86.0,15,9.8,28.325581395348838,22.45
6679,PM11071,2015-08-04 22:45,2808.0,5.0,89.0,15,10.7,31.55056179775281,22.45
6680,PM11101,2015-08-04 22:45,1771.0,7.0,81.0,15,11.0,21.864197530864196,22.45
6683,PM11161,2015-08-04 22:45,2329.0,7.0,85.0,15,11.6,27.4,22.45
6696,PM12471,2015-08-04 22:45,1176.0,2.0,87.0,15,24.7,13.517241379310345,22.45
6700,PM12721,2015-08-04 22:45,800.0,1.0,89.0,15,27.2,8.98876404494382,22.45
3801,PM12781,2015-08-04 22:45,811.0,4.0,94.0,15,27.8,8.627659574468085,22.45
6914,PM12851,2015-08-04 22:45,793.0,7.0,74.0,15,28.5,10.716216216216216,22.45
6702,PM12921,2015-08-04 22:45,904.0,6.0,56.0,15,29.2,16.142857142857142,22.45
3510,PM12961,2015-08-04 22:45,920.0,4.0,58.0,15,29.6,15.862068965517242,22.45
6703,PM12981,2015-08-04 22:45,865.0,8.0,54.0,15,29.8,16.01851851851852,22.45
6704,PM13011,2015-08-04 22:45,700.0,4.0,61.0,15,30.1,11.475409836065573,22.45
6706,PM13041,2015-08-04 22:45,644.0,8.0,70.0,15,30.4,9.2,22.45
6708,PM13101,2015-08-04 22:45,1000.0,5.0,76.0,15,31.0,13.157894736842104,22.45
6711,PM13181,2015-08-04 22:45,828.0,3.0,76.0,15,31.8,10.894736842105264,22.45
7130,PM13211,2015-08-04 22:45,721.0,3.0,65.0,15,32.1,11.092307692307692,22.45
7013,PM13221,2015-08-04 22:45,224.0,4.0,61.0,15,32.2,3.6721311475409837,22.45
6661,PM10471,2015-08-04 23:45,1096.0,2.0,90.0,15,4.7,12.177777777777777,23.45
3818,PM10501,2015-08-04 23:45,1108.0,2.0,88.0,15,5.0,12.590909090909092,23.45
6699,PM12641,2015-08-04 23:00,576.0,2.0,92.0,15,26.4,6.260869565217392,23.0
6700,PM12721,2015-08-04 23:00,596.0,1.0,93.0,15,27.2,6.408602150537634,23.0
3801,PM12781,2015-08-04 23:00,636.0,3.0,95.0,15,27.8,6.6947368421052635,23.0
6914,PM12851,2015-08-04 23:00,657.0,5.0,78.0,15,28.5,8.423076923076923,23.0
6702,PM12921,2015-08-04 23:00,681.0,6.0,58.0,15,29.2,11.741379310344827,23.0
3510,PM12961,2015-08-04 23:00,785.0,3.0,61.0,15,29.6,12.868852459016393,23.0
6703,PM12981,2015-08-04 23:00,712.0,5.0,59.0,15,29.8,12.067796610169491,23.0
6706,PM13041,2015-08-04 23:00,524.0,7.0,68.0,15,30.4,7.705882352941177,23.0
6683,PM11161,2015-08-04 23:45,1527.0,4.0,88.0,15,11.6,17.352272727272727,23.45
6685,PM11201,2015-08-04 23:45,1547.0,3.0,85.0,15,12.0,18.2,23.45
6650,PM10341,2015-08-04 23:00,1168.0,2.0,92.0,15,3.4,12.695652173913043,23.0
6656,PM10441,2015-08-04 23:00,1196.0,2.0,94.0,15,4.4,12.72340425531915,23.0
6704,PM13011,2015-08-04 23:00,571.0,5.0,61.0,15,30.1,9.360655737704919,23.0
6711,PM13181,2015-08-04 23:00,656.0,3.0,75.0,15,31.8,8.746666666666666,23.0
7130,PM13211,2015-08-04 23:00,561.0,3.0,65.0,15,32.1,8.63076923076923,23.0
7013,PM13221,2015-08-04 23:00,249.0,2.0,59.0,15,32.2,4.220338983050848,23.0
6696,PM12471,2015-08-04 23:00,928.0,1.0,92.0,15,24.7,10.08695652173913,23.0
6698,PM12571,2015-08-04 23:00,511.0,3.0,81.0,15,25.7,6.308641975308642,23.0
6689,PM11981,2015-08-04 23:00,1133.0,3.0,78.0,15,19.8,14.525641025641026,23.0
6690,PM12061,2015-08-04 23:00,953.0,5.0,83.0,15,20.6,11.481927710843374,23.0
6691,PM12121,2015-08-04 23:00,869.0,2.0,87.0,15,21.2,9.988505747126437,23.0
6692,PM12211,2015-08-04 23:00,964.0,2.0,88.0,15,22.1,10.954545454545455,23.0
6693,PM12241,2015-08-04 23:00,980.0,3.0,79.0,15,22.4,12.405063291139241,23.0
6694,PM12331,2015-08-04 23:00,928.0,2.0,88.0,15,23.3,10.545454545454545,23.0
6695,PM12391,2015-08-04 23:00,1096.0,3.0,91.0,15,23.9,12.043956043956044,23.0
6708,PM13101,2015-08-04 23:00,820.0,4.0,72.0,15,31.0,11.38888888888889,23.0
6676,PM10981,2015-08-04 23:00,2145.0,5.0,88.0,15,9.8,24375,23.0
6679,PM11071,2015-08-04 23:00,2379.0,4.0,92.0,15,10.7,25.858695652173914,23.0
6642,PM10091,2015-08-04 23:00,0.0,0.0,0.0,15,0.9,,23.0
6685,PM11201,2015-08-04 23:00,1872.0,4.0,85.0,15,12.0,22.023529411764706,23.0
6687,PM11301,2015-08-04 23:00,1153.0,5.0,81.0,15,13.0,14.234567901234568,23.0
6639,PM10001,2015-08-04 23:00,1208.0,7.0,67.0,15,0.0,18.029850746268657,23.0
6644,PM10141,2015-08-04 23:00,989.0,2.0,71.0,15,1.4,13.929577464788732,23.0
6646,PM10211,2015-08-04 23:00,939.0,2.0,90.0,15,2.1,10.433333333333334,23.0
6648,PM10241,2015-08-04 23:00,943.0,1.0,100.0,15,2.4,9.43,23.0
6654,PM10401,2015-08-04 23:00,1344.0,2.0,92.0,15,4.0,14.608695652173912,23.0
6661,PM10471,2015-08-04 23:00,1175.0,2.0,92.0,15,4.7,12.771739130434783,23.0
3818,PM10501,2015-08-04 23:00,1180.0,2.0,90.0,15,5.0,13.11111111111111,23.0
3820,PM10561,2015-08-04 23:00,1800.0,4.0,91.0,15,5.6,19.78021978021978,23.0
3816,PM10901,2015-08-04 23:00,1464.0,3.0,88.0,15,9.0,16.636363636363637,23.0
6672,PM10941,2015-08-04 23:00,1456.0,3.0,91.0,15,9.4,16.0,23.0
6680,PM11101,2015-08-04 23:00,1463.0,5.0,84.0,15,11.0,17.416666666666668,23.0
6683,PM11161,2015-08-04 23:00,1877.0,5.0,89.0,15,11.6,21.089887640449437,23.0
6708,PM13101,2015-08-04 23:45,596.0,2.0,76.0,15,31.0,7.842105263157895,23.45
6704,PM13011,2015-08-04 23:45,437.0,2.0,60.0,15,30.1,7.283333333333333,23.45
6706,PM13041,2015-08-04 23:45,380.0,6.0,70.0,15,30.4,5.428571428571429,23.45
6711,PM13181,2015-08-04 23:45,544.0,2.0,75.0,15,31.8,7.253333333333333,23.45
7130,PM13211,2015-08-04 23:45,464.0,2.0,68.0,15,32.1,6.823529411764706,23.45
7013,PM13221,2015-08-04 23:45,155.0,2.0,72.0,15,32.2,2.1527777777777777,23.45
6694,PM12331,2015-08-04 23:45,836.0,2.0,83.0,15,23.3,10.072289156626505,23.45
6695,PM12391,2015-08-04 23:45,1131.0,2.0,88.0,15,23.9,12.852272727272727,23.45
6699,PM12641,2015-08-04 23:45,496.0,2.0,87.0,15,26.4,5.7011494252873565,23.45
6700,PM12721,2015-08-04 23:45,524.0,1.0,86.0,15,27.2,6.093023255813954,23.45
3801,PM12781,2015-08-04 23:45,532.0,2.0,92.0,15,27.8,5.782608695652174,23.45
